variable_name,pressure,temperature,wind_speed,temperature,wind_speed
7/4/10 15:00,101380,299.55,4.6,296.8270212,10.51994117
7/4/10 16:00,101350,299.35,4.6,296.627028,10.33160301
7/4/10 17:00,101340,298.95,4.2,296.2270414,10.36611679
7/4/10 18:00,101330,298.25,4.1,295.5270651,9.529254994
7/4/10 19:00,101340,296.95,3.4,294.2271093,9.443821905
7/4/10 20:00,101360,295.05,2.8,292.3271746,9.345477598
7/4/10 21:00,101410,293.85,2.5,291.1272163,8.163387797
7/4/10 22:00,101420,293.05,2.5,290.3272443,8.686353952
7/4/10 23:00,101430,292.35,2.5,289.6272689,10.59561976
7/5/10 0:00,101430,291.75,2.3,289.0272901,6.978320091
7/5/10 1:00,101420,291.25,2.3,288.5273078,5.457858148
7/5/10 2:00,101410,290.85,2.2,288.1273221,4.841244894
7/5/10 3:00,101400,290.35,2.3,287.6273399,4.111099679
7/5/10 4:00,101430,290.05,2.2,287.3273506,4.116806294
7/5/10 5:00,101450,289.95,2.3,287.2273542,3.813692253
7/5/10 6:00,101480,291.45,2.5,288.7273007,4.328335882
7/5/10 7:00,101500,293.05,3.2,290.3272443,5.614180281
7/5/10 8:00,101520,294.55,3.7,291.827192,6.231942557
7/5/10 9:00,101510,295.85,3.9,293.127147,6.791101124
7/5/10 10:00,101510,296.95,4.1,294.2271093,6.780931435
7/5/10 11:00,101500,297.85,4.2,295.1270786,6.540873763
7/5/10 12:00,101480,298.55,4.4,295.8270549,7.637291624
7/5/10 13:00,101440,299.05,4.5,296.3270381,8.003594341
7/5/10 14:00,101410,299.45,4.5,296.7270246,7.580855608
7/5/10 15:00,101380,299.55,4.6,296.8270212,7.902794101
7/5/10 16:00,101360,299.35,4.6,296.627028,7.265866355
7/5/10 17:00,101340,298.95,4.2,296.2270414,6.797004513
7/5/10 18:00,101340,298.25,4,295.5270651,6.588443362
7/5/10 19:00,101350,296.95,3.4,294.2271093,6.062336349
7/5/10 20:00,101370,295.05,2.8,292.3271746,3.898141469
7/5/10 21:00,101420,293.85,2.5,291.1272163,3.829192799
7/5/10 22:00,101430,293.05,2.5,290.3272443,3.508429726
7/5/10 23:00,101440,292.35,2.4,289.6272689,3.839787318
7/6/10 0:00,101440,291.75,2.2,289.0272901,4.548412834
7/6/10 1:00,101430,291.25,2.2,288.5273078,5.418326616
7/6/10 2:00,101420,290.85,2.2,288.1273221,6.625194787
7/6/10 3:00,101410,290.35,2.2,287.6273399,4.551244986
7/6/10 4:00,101440,290.05,2.1,287.3273506,2.944468274
7/6/10 5:00,101460,289.95,2.2,287.2273542,2.983051123
7/6/10 6:00,101490,291.45,2.5,288.7273007,3.47246433
7/6/10 7:00,101510,293.25,3.2,290.5272373,4.62436875
7/6/10 8:00,101530,294.65,3.7,291.9271885,5.645743089
7/6/10 9:00,101520,295.95,3.9,293.2271436,6.389454479
7/6/10 10:00,101520,297.05,4.1,294.3271059,6.139210203
7/6/10 11:00,101510,297.95,4.3,295.2270752,6.310190825
7/6/10 12:00,101490,298.75,4.4,296.0270482,6.192770379
7/6/10 13:00,101450,299.25,4.5,296.5270313,6.858733825
7/6/10 14:00,101420,299.55,4.5,296.8270212,6.549419623
7/6/10 15:00,101390,299.75,4.5,297.0270145,7.845668919
7/6/10 16:00,101370,299.55,4.5,296.8270212,7.663123779
7/6/10 17:00,101350,299.15,4.2,296.4270347,7.256164825
7/6/10 18:00,101350,298.45,4,295.7270583,5.472169156
7/6/10 19:00,101360,297.05,3.4,294.3271059,4.776897449
7/6/10 20:00,101370,295.15,2.8,292.4271712,4.180982501
7/6/10 21:00,101420,293.95,2.5,291.2272128,3.861881156
7/6/10 22:00,101430,293.15,2.5,290.4272408,3.781298261
7/6/10 23:00,101450,292.55,2.4,289.8272619,4.174335504
7/7/10 0:00,101450,291.95,2.3,289.227283,4.503788874
7/7/10 1:00,101440,291.45,2.2,288.7273007,4.07046842
7/7/10 2:00,101420,290.95,2.2,288.2273185,4.046652347
7/7/10 3:00,101420,290.55,2.2,287.8273328,4.699781488
7/7/10 4:00,101440,290.15,2.1,287.4273471,4.421182698
7/7/10 5:00,101470,290.05,2.2,287.3273506,5.012043745
7/7/10 6:00,101490,291.55,2.5,288.8272972,7.160817564
7/7/10 7:00,101520,293.25,3.1,290.5272373,7.54656582
7/7/10 8:00,101530,294.75,3.6,292.027185,7.441384283
7/7/10 9:00,101520,296.05,3.9,293.3271401,7.682848104
7/7/10 10:00,101520,297.25,4.1,294.5270991,7.13172025
7/7/10 11:00,101510,298.05,4.2,295.3270719,7.30324669
7/7/10 12:00,101490,298.85,4.4,296.1270448,7.805793193
7/7/10 13:00,101450,299.35,4.5,296.627028,7.646391257
7/7/10 14:00,101420,299.75,4.5,297.0270145,8.3925635
7/7/10 15:00,101390,299.85,4.5,297.1270112,8.072110409
7/7/10 16:00,101370,299.65,4.5,296.9270179,9.017620451
7/7/10 17:00,101350,299.25,4.3,296.5270313,8.574976645
7/7/10 18:00,101340,298.55,4,295.8270549,9.394684649
7/7/10 19:00,101360,297.25,3.4,294.5270991,10.20399415
7/7/10 20:00,101370,295.25,2.8,292.5271677,8.150483614
7/7/10 21:00,101420,294.15,2.5,291.4272059,8.881286223
7/7/10 22:00,101430,293.35,2.5,290.6272338,9.571445989
7/7/10 23:00,101440,292.65,2.4,289.9272584,9.611510681
7/8/10 0:00,101440,292.05,2.3,289.3272795,7.639548109
7/8/10 1:00,101430,291.55,2.2,288.8272972,7.305018899
7/8/10 2:00,101420,291.05,2.2,288.327315,6.669367258
7/8/10 3:00,101420,290.55,2.2,287.8273328,7.233685013
7/8/10 4:00,101440,290.25,2.1,287.5273435,6.010368723
7/8/10 5:00,101460,290.15,2.2,287.4273471,7.164774207
7/8/10 6:00,101490,291.65,2.4,288.9272937,7.484500939
7/8/10 7:00,101510,293.35,3.1,290.6272338,10.44351014
7/8/10 8:00,101530,294.95,3.6,292.2271781,11.14833807
7/8/10 9:00,101520,296.25,3.8,293.5271333,11.06810708
7/8/10 10:00,101520,297.35,4.1,294.6270956,11.74033828
7/8/10 11:00,101510,298.25,4.2,295.5270651,11.50799594
7/8/10 12:00,101480,298.95,4.4,296.2270414,17.51338151
7/8/10 13:00,101440,299.45,4.5,296.7270246,22.80713062
7/8/10 14:00,101420,299.85,4.5,297.1270112,30.64379085
7/8/10 15:00,101390,299.95,4.5,297.2270078,25.21783951
7/8/10 16:00,101370,299.85,4.5,297.1270112,20.5350803
7/8/10 17:00,101350,299.45,4.3,296.7270246,17.82412912
7/8/10 18:00,101340,298.75,4,296.0270482,16.14787938
7/8/10 19:00,101350,297.35,3.4,294.6270956,10.67720522
7/8/10 20:00,101370,295.45,2.8,292.7271608,7.305970777
7/8/10 21:00,101410,294.25,2.5,291.5272024,6.39613928
7/8/10 22:00,101430,293.45,2.5,290.7272303,5.345782418
7/8/10 23:00,101440,292.85,2.4,290.1272513,6.243843844
7/9/10 0:00,101440,292.25,2.3,289.5272725,5.954858421
7/9/10 1:00,101430,291.75,2.2,289.0272901,5.516807985
7/9/10 2:00,101420,291.25,2.2,288.5273078,5.804255055
7/9/10 3:00,101420,290.75,2.1,288.0273256,4.744621384
7/9/10 4:00,101440,290.45,2.1,287.7273363,5.189737803
7/9/10 5:00,101460,290.35,2.1,287.6273399,5.385321916
7/9/10 6:00,101490,291.75,2.4,289.0272901,5.534746492
7/9/10 7:00,101510,293.55,3.1,290.8272268,8.927215688
7/9/10 8:00,101520,295.05,3.5,292.3271746,8.183517006
7/9/10 9:00,101520,296.35,3.8,293.6271298,9.519099231
7/9/10 10:00,101510,297.55,4,294.8270888,9.500513286
7/9/10 11:00,101500,298.45,4.2,295.7270583,8.981633596
7/9/10 12:00,101480,299.15,4.5,296.4270347,8.812445785
7/9/10 13:00,101440,299.65,4.5,296.9270179,8.933662719
7/9/10 14:00,101410,299.95,4.6,297.2270078,9.513562354
7/9/10 15:00,101390,300.05,4.6,297.3270045,8.42262644
7/9/10 16:00,101360,299.95,4.6,297.2270078,9.571682316
7/9/10 17:00,101350,299.55,4.3,296.8270212,7.351024213
7/9/10 18:00,101340,298.85,4,296.1270448,7.135032914
7/9/10 19:00,101350,297.45,3.4,294.7270922,7.985267972
7/9/10 20:00,101370,295.55,2.8,292.8271574,6.00877454
7/9/10 21:00,101410,294.45,2.6,291.7271954,5.45653799
7/9/10 22:00,101430,293.75,2.5,291.0272198,4.459750163
7/9/10 23:00,101440,293.05,2.4,290.3272443,4.725927516
7/10/10 0:00,101440,292.45,2.3,289.7272654,4.772890113
7/10/10 1:00,101430,291.95,2.3,289.227283,4.982924049
7/10/10 2:00,101420,291.45,2.3,288.7273007,4.874503994
7/10/10 3:00,101420,291.05,2.2,288.327315,4.836346777
7/10/10 4:00,101440,290.75,2.1,288.0273256,4.726476212
7/10/10 5:00,101460,290.55,2.2,287.8273328,4.75247751
7/10/10 6:00,101490,291.95,2.4,289.227283,5.099516201
7/10/10 7:00,101510,293.75,3.1,291.0272198,6.990405571
7/10/10 8:00,101530,295.25,3.5,292.5271677,6.693217797
7/10/10 9:00,101520,296.45,3.8,293.7271264,7.471182292
7/10/10 10:00,101520,297.65,4.1,294.9270854,8.759305032
7/10/10 11:00,101510,298.55,4.2,295.8270549,8.385383855
7/10/10 12:00,101480,299.25,4.5,296.5270313,8.866651603
7/10/10 13:00,101440,299.85,4.5,297.1270112,8.687559013
7/10/10 14:00,101410,300.15,4.6,297.4270011,8.258565113
7/10/10 15:00,101390,300.25,4.6,297.5269978,9.033623218
7/10/10 16:00,101370,300.05,4.5,297.3270045,7.343665504
7/10/10 17:00,101350,299.65,4.4,296.9270179,8.095985785
7/10/10 18:00,101350,298.95,4,296.2270414,7.14525061
7/10/10 19:00,101360,297.55,3.4,294.8270888,6.187625042
7/10/10 20:00,101370,295.75,2.8,293.0271505,4.756167576
7/10/10 21:00,101420,294.55,2.6,291.827192,4.786010545
7/10/10 22:00,101430,293.85,2.5,291.1272163,4.265273201
7/10/10 23:00,101450,293.15,2.4,290.4272408,4.052482855
7/11/10 0:00,101440,292.55,2.3,289.8272619,4.578711835
7/11/10 1:00,101440,292.05,2.3,289.3272795,4.242097048
7/11/10 2:00,101420,291.55,2.2,288.8272972,4.46262183
7/11/10 3:00,101420,291.15,2.2,288.4273114,4.206118592
7/11/10 4:00,101440,290.85,2.1,288.1273221,3.826141136
7/11/10 5:00,101470,290.65,2.1,287.9273292,4.321549447
7/11/10 6:00,101500,292.05,2.4,289.3272795,4.474597554
7/11/10 7:00,101520,293.75,3,291.0272198,5.607892915
7/11/10 8:00,101530,295.25,3.4,292.5271677,6.526757325
7/11/10 9:00,101530,296.55,3.8,293.827123,6.879352546
7/11/10 10:00,101520,297.75,4,295.027082,6.668338154
7/11/10 11:00,101510,298.65,4.2,295.9270515,6.671449328
7/11/10 12:00,101490,299.35,4.4,296.627028,6.492002757
7/11/10 13:00,101450,299.85,4.4,297.1270112,7.385088128
7/11/10 14:00,101430,300.15,4.5,297.4270011,6.856868571
7/11/10 15:00,101400,300.25,4.5,297.5269978,7.077365924
7/11/10 16:00,101380,300.05,4.5,297.3270045,8.072719084
7/11/10 17:00,101360,299.65,4.3,296.9270179,7.30856319
7/11/10 18:00,101360,298.95,4,296.2270414,7.22625639
7/11/10 19:00,101370,297.55,3.3,294.8270888,6.639575185
7/11/10 20:00,101390,295.75,2.8,293.0271505,5.010141943
7/11/10 21:00,101430,294.65,2.6,291.9271885,4.997654496
7/11/10 22:00,101450,293.85,2.5,291.1272163,4.615698483
7/11/10 23:00,101460,293.15,2.4,290.4272408,4.236864427
7/12/10 0:00,101460,292.55,2.3,289.8272619,4.584933718
7/12/10 1:00,101450,292.05,2.2,289.3272795,5.004795295
7/12/10 2:00,101440,291.65,2.2,288.9272937,5.449191219
7/12/10 3:00,101440,291.15,2.1,288.4273114,6.977810435
7/12/10 4:00,101460,290.85,2.1,288.1273221,8.774378128
7/12/10 5:00,101480,290.65,2.1,287.9273292,9.93249587
7/12/10 6:00,101510,292.05,2.3,289.3272795,8.603238716
7/12/10 7:00,101530,293.75,3,291.0272198,11.1698713
7/12/10 8:00,101550,295.25,3.4,292.5271677,9.826468176
7/12/10 9:00,101540,296.55,3.8,293.827123,12.56834619
7/12/10 10:00,101540,297.75,4,295.027082,12.09788496
7/12/10 11:00,101530,298.75,4.2,296.0270482,18.33971384
7/12/10 12:00,101510,299.35,4.4,296.627028,15.87058564
7/12/10 13:00,101470,299.85,4.4,297.1270112,10.86728699
7/12/10 14:00,101440,300.05,4.4,297.3270045,10.57915092
7/12/10 15:00,101420,300.25,4.5,297.5269978,10.25668149
7/12/10 16:00,101390,300.05,4.4,297.3270045,10.57105068
7/12/10 17:00,101380,299.65,4.3,296.9270179,8.64834675
7/12/10 18:00,101370,298.95,3.9,296.2270414,7.550053541
7/12/10 19:00,101380,297.55,3.3,294.8270888,9.401289379
7/12/10 20:00,101400,295.75,2.8,293.0271505,6.140953443
7/12/10 21:00,101450,294.65,2.6,291.9271885,5.472928177
7/12/10 22:00,101460,293.85,2.5,291.1272163,4.952523704
7/12/10 23:00,101470,293.25,2.4,290.5272373,5.846403093
7/13/10 0:00,101470,292.65,2.3,289.9272584,5.594893756
7/13/10 1:00,101460,292.15,2.3,289.427276,6.16862734
7/13/10 2:00,101450,291.75,2.2,289.0272901,5.000658979
7/13/10 3:00,101450,291.25,2.2,288.5273078,4.281117887
7/13/10 4:00,101460,290.85,2.1,288.1273221,3.167213763
7/13/10 5:00,101490,290.75,2.1,288.0273256,2.922265611
7/13/10 6:00,101520,292.05,2.3,289.3272795,3.405240216
7/13/10 7:00,101540,293.75,3,291.0272198,4.281207182
7/13/10 8:00,101560,295.25,3.4,292.5271677,4.844628737
7/13/10 9:00,101550,296.55,3.8,293.827123,5.969614578
7/13/10 10:00,101550,297.75,3.9,295.027082,6.178033118
7/13/10 11:00,101530,298.75,4.1,296.0270482,6.558261069
7/13/10 12:00,101510,299.35,4.3,296.627028,7.562142327
7/13/10 13:00,101480,299.85,4.3,297.1270112,8.092645828
7/13/10 14:00,101450,300.05,4.3,297.3270045,8.831716047
7/13/10 15:00,101420,300.25,4.4,297.5269978,10.07992662
7/13/10 16:00,101400,300.05,4.4,297.3270045,10.89792145
7/13/10 17:00,101380,299.55,4.2,296.8270212,10.12569368
7/13/10 18:00,101380,298.95,3.9,296.2270414,10.03475068
7/13/10 19:00,101390,297.55,3.3,294.8270888,17.13242418
7/13/10 20:00,101410,295.75,2.7,293.0271505,31.04954898
7/13/10 21:00,101450,294.75,2.5,292.027185,8.196597649
7/13/10 22:00,101460,293.95,2.5,291.2272128,6.441459125
7/13/10 23:00,101480,293.25,2.3,290.5272373,5.946437938
7/14/10 0:00,101470,292.75,2.3,290.0272548,5.314366126
7/14/10 1:00,101470,292.25,2.3,289.5272725,5.423074191
7/14/10 2:00,101450,291.75,2.2,289.0272901,5.320999273
7/14/10 3:00,101450,291.35,2.1,288.6273043,4.524525289
7/14/10 4:00,101470,290.95,2.1,288.2273185,4.899958365
7/14/10 5:00,101490,290.75,2.1,288.0273256,4.770333297
7/14/10 6:00,101520,292.15,2.3,289.427276,4.210989983
7/14/10 7:00,101540,293.85,3,291.1272163,5.114108088
7/14/10 8:00,101560,295.35,3.4,292.6271643,5.784823848
7/14/10 9:00,101550,296.55,3.7,293.827123,7.135118157
7/14/10 10:00,101550,297.75,4,295.027082,6.948780094
7/14/10 11:00,101530,298.65,4.1,295.9270515,7.835612933
7/14/10 12:00,101510,299.35,4.3,296.627028,8.175433358
7/14/10 13:00,101480,299.85,4.2,297.1270112,7.087196658
7/14/10 14:00,101450,300.05,4.3,297.3270045,7.659136425
7/14/10 15:00,101420,300.25,4.4,297.5269978,7.65760823
7/14/10 16:00,101400,300.05,4.3,297.3270045,7.217434521
7/14/10 17:00,101390,299.55,4.2,296.8270212,6.603195847
7/14/10 18:00,101380,298.85,3.9,296.1270448,6.308150664
7/14/10 19:00,101390,297.55,3.3,294.8270888,5.600571131
7/14/10 20:00,101410,295.75,2.8,293.0271505,4.729901951
7/14/10 21:00,101450,294.75,2.5,292.027185,3.946544703
7/14/10 22:00,101470,293.95,2.5,291.2272128,4.117453785
7/14/10 23:00,101480,293.35,2.3,290.6272338,3.993099603
7/15/10 0:00,101480,292.75,2.3,290.0272548,4.510601529
7/15/10 1:00,101470,292.25,2.3,289.5272725,4.453693848
7/15/10 2:00,101450,291.75,2.2,289.0272901,3.832864997
7/15/10 3:00,101450,291.35,2.1,288.6273043,4.042302022
7/15/10 4:00,101470,290.95,2.1,288.2273185,4.299310102
7/15/10 5:00,101490,290.85,2.1,288.1273221,4.257156955
7/15/10 6:00,101520,292.15,2.3,289.427276,4.528418081
7/15/10 7:00,101540,293.75,3,291.0272198,4.504027678
7/15/10 8:00,101560,295.25,3.4,292.5271677,4.69267081
7/15/10 9:00,101550,296.55,3.7,293.827123,5.410754154
7/15/10 10:00,101550,297.75,4,295.027082,5.841068272
7/15/10 11:00,101540,298.55,4.1,295.8270549,6.460212565
7/15/10 12:00,101510,299.35,4.2,296.627028,6.314699511
7/15/10 13:00,101480,299.75,4.2,297.0270145,7.038364871
7/15/10 14:00,101450,300.05,4.3,297.3270045,8.025413387
7/15/10 15:00,101430,300.25,4.4,297.5269978,7.674358409
7/15/10 16:00,101410,299.95,4.3,297.2270078,7.458524993
7/15/10 17:00,101390,299.55,4.2,296.8270212,8.690579748
7/15/10 18:00,101390,298.85,3.8,296.1270448,8.853320717
7/15/10 19:00,101400,297.45,3.2,294.7270922,7.217486829
7/15/10 20:00,101410,295.65,2.7,292.9271539,5.546865509
7/15/10 21:00,101460,294.55,2.5,291.827192,5.657078588
7/15/10 22:00,101480,293.85,2.5,291.1272163,6.430797927
7/15/10 23:00,101490,293.25,2.4,290.5272373,5.38664691
7/16/10 0:00,101480,292.75,2.3,290.0272548,6.73406154
7/16/10 1:00,101480,292.15,2.3,289.427276,9.177776186
7/16/10 2:00,101470,291.65,2.2,288.9272937,10.22923001
7/16/10 3:00,101470,291.25,2.1,288.5273078,24.35413565
7/16/10 4:00,101480,290.85,2.1,288.1273221,11.17900516
7/16/10 5:00,101510,290.75,2.1,288.0273256,7.235330406
7/16/10 6:00,101540,292.05,2.3,289.3272795,6.061621009
7/16/10 7:00,101560,293.75,3,291.0272198,8.358505296
7/16/10 8:00,101580,295.25,3.4,292.5271677,8.338024289
7/16/10 9:00,101570,296.55,3.7,293.827123,7.614266671
7/16/10 10:00,101570,297.65,4,294.9270854,7.769305291
7/16/10 11:00,101560,298.55,4.1,295.8270549,7.742947224
7/16/10 12:00,101530,299.25,4.2,296.5270313,7.232738347
7/16/10 13:00,101500,299.75,4.2,297.0270145,7.053276439
7/16/10 14:00,101470,300.05,4.2,297.3270045,7.255401893
7/16/10 15:00,101450,300.05,4.3,297.3270045,6.909179147
7/16/10 16:00,101430,299.95,4.3,297.2270078,7.315987839
7/16/10 17:00,101410,299.45,4.2,296.7270246,6.58701364
7/16/10 18:00,101410,298.75,3.8,296.0270482,6.369767985
7/16/10 19:00,101420,297.35,3.1,294.6270956,6.897910697
7/16/10 20:00,101430,295.55,2.7,292.8271574,5.481877128
7/16/10 21:00,101480,294.45,2.5,291.7271954,5.536801684
7/16/10 22:00,101490,293.75,2.5,291.0272198,5.069852271
7/16/10 23:00,101510,293.05,2.3,290.3272443,5.890944575
7/17/10 0:00,101500,292.55,2.3,289.8272619,7.60548957
7/17/10 1:00,101500,292.05,2.3,289.3272795,6.120570885
7/17/10 2:00,101490,291.55,2.2,288.8272972,6.287952927
7/17/10 3:00,101490,291.05,2,288.327315,5.609803822
7/17/10 4:00,101500,290.75,2,288.0273256,5.866167066
7/17/10 5:00,101530,290.55,2,287.8273328,5.587165123
7/17/10 6:00,101550,291.95,2.2,289.227283,4.455746172
7/17/10 7:00,101580,293.75,2.9,291.0272198,5.968761982
7/17/10 8:00,101590,295.25,3.3,292.5271677,6.346660197
7/17/10 9:00,101580,296.55,3.6,293.827123,7.357770483
7/17/10 10:00,101580,297.75,3.9,295.027082,7.731799387
7/17/10 11:00,101570,298.55,4.1,295.8270549,7.667041965
7/17/10 12:00,101540,299.35,4.2,296.627028,7.581434682
7/17/10 13:00,101510,299.75,4.2,297.0270145,7.655006065
7/17/10 14:00,101480,300.05,4.2,297.3270045,6.697635076
7/17/10 15:00,101460,300.05,4.3,297.3270045,5.939835472
7/17/10 16:00,101430,299.95,4.2,297.2270078,5.851332384
7/17/10 17:00,101420,299.45,4.2,296.7270246,5.628522839
7/17/10 18:00,101410,298.75,3.8,296.0270482,5.376713987
7/17/10 19:00,101430,297.35,3.2,294.6270956,4.516189014
7/17/10 20:00,101440,295.55,2.7,292.8271574,3.798634499
7/17/10 21:00,101490,294.45,2.5,291.7271954,3.691887933
7/17/10 22:00,101500,293.75,2.5,291.0272198,3.354518577
7/17/10 23:00,101510,293.15,2.3,290.4272408,2.999628302
7/18/10 0:00,101510,292.55,2.3,289.8272619,3.166821725
7/18/10 1:00,101500,292.05,2.3,289.3272795,3.103914715
7/18/10 2:00,101490,291.55,2.1,288.8272972,2.884940508
7/18/10 3:00,101490,291.15,2,288.4273114,2.975428492
7/18/10 4:00,101510,290.85,2,288.1273221,3.225321183
7/18/10 5:00,101530,290.65,2,287.9273292,3.441642884
7/18/10 6:00,101560,291.95,2.2,289.227283,3.973808059
7/18/10 7:00,101580,293.75,2.9,291.0272198,4.266821394
7/18/10 8:00,101600,295.25,3.4,292.5271677,5.206816116
7/18/10 9:00,101590,296.55,3.7,293.827123,5.865560462
7/18/10 10:00,101590,297.75,3.9,295.027082,5.632352458
7/18/10 11:00,101570,298.55,4.1,295.8270549,6.287957921
7/18/10 12:00,101550,299.35,4.3,296.627028,6.866173822
7/18/10 13:00,101520,299.75,4.2,297.0270145,6.184843171
7/18/10 14:00,101490,300.05,4.3,297.3270045,6.442145467
7/18/10 15:00,101460,300.05,4.3,297.3270045,6.453793922
7/18/10 16:00,101440,299.95,4.2,297.2270078,6.650760683
7/18/10 17:00,101420,299.45,4.2,296.7270246,7.034973913
7/18/10 18:00,101420,298.85,3.8,296.1270448,6.536902348
7/18/10 19:00,101430,297.45,3.1,294.7270922,5.466210621
7/18/10 20:00,101450,295.55,2.7,292.8271574,6.482793828
7/18/10 21:00,101490,294.55,2.5,291.827192,5.840874561
7/18/10 22:00,101510,293.85,2.4,291.1272163,6.386577987
7/18/10 23:00,101520,293.25,2.3,290.5272373,6.891096056
7/19/10 0:00,101520,292.65,2.3,289.9272584,6.823228319
7/19/10 1:00,101510,292.15,2.2,289.427276,6.137279099
7/19/10 2:00,101500,291.75,2.1,289.0272901,6.105343547
7/19/10 3:00,101500,291.25,2,288.5273078,7.757996441
7/19/10 4:00,101510,290.95,2,288.2273185,8.38017161
7/19/10 5:00,101540,290.75,2,288.0273256,7.911886421
7/19/10 6:00,101560,291.95,2.2,289.227283,8.728206611
7/19/10 7:00,101590,293.75,2.8,291.0272198,12.02238937
7/19/10 8:00,101600,295.35,3.3,292.6271643,11.22642801
7/19/10 9:00,101590,296.55,3.6,293.827123,8.92096475
7/19/10 10:00,101590,297.75,3.9,295.027082,9.547308997
7/19/10 11:00,101580,298.65,4,295.9270515,9.173323065
7/19/10 12:00,101560,299.35,4.2,296.627028,8.181627563
7/19/10 13:00,101530,299.75,4.2,297.0270145,8.203963644
7/19/10 14:00,101490,300.05,4.3,297.3270045,8.764002328
7/19/10 15:00,101470,300.05,4.2,297.3270045,7.236371985
7/19/10 16:00,101450,299.95,4.2,297.2270078,7.688025344
7/19/10 17:00,101430,299.55,4.2,296.8270212,7.158491932
7/19/10 18:00,101430,298.85,3.7,296.1270448,6.90453116
7/19/10 19:00,101440,297.45,3.1,294.7270922,6.464601907
7/19/10 20:00,101460,295.55,2.7,292.8271574,5.853048412
7/19/10 21:00,101500,294.55,2.5,291.827192,6.323416549
7/19/10 22:00,101520,293.95,2.4,291.2272128,5.925102196
7/19/10 23:00,101530,293.25,2.3,290.5272373,6.259375745
7/20/10 0:00,101530,292.65,2.3,289.9272584,5.90547958
7/20/10 1:00,101520,292.15,2.2,289.427276,5.251390899
7/20/10 2:00,101510,291.75,2.1,289.0272901,5.903172642
7/20/10 3:00,101510,291.35,2,288.6273043,5.146908375
7/20/10 4:00,101520,290.95,2,288.2273185,5.418690602
7/20/10 5:00,101550,290.75,2,288.0273256,5.471037603
7/20/10 6:00,101570,292.05,2.1,289.3272795,7.366180765
7/20/10 7:00,101600,293.75,2.8,291.0272198,8.935466235
7/20/10 8:00,101610,295.25,3.3,292.5271677,7.689176753
7/20/10 9:00,101600,296.55,3.6,293.827123,6.853810618
7/20/10 10:00,101600,297.75,3.9,295.027082,7.644508345
7/20/10 11:00,101590,298.55,4.1,295.8270549,6.67143365
7/20/10 12:00,101560,299.35,4.2,296.627028,6.881865481
7/20/10 13:00,101530,299.75,4.2,297.0270145,6.061644556
7/20/10 14:00,101500,300.05,4.2,297.3270045,6.779842085
7/20/10 15:00,101480,300.05,4.2,297.3270045,6.446561594
7/20/10 16:00,101460,299.95,4.2,297.2270078,6.013928379
7/20/10 17:00,101440,299.45,4.2,296.7270246,6.102170757
7/20/10 18:00,101430,298.85,3.8,296.1270448,5.435867919
7/20/10 19:00,101450,297.45,3.1,294.7270922,4.741881807
7/20/10 20:00,101460,295.65,2.7,292.9271539,4.132217084
7/20/10 21:00,101500,294.65,2.5,291.9271885,4.138269987
7/20/10 22:00,101520,293.95,2.4,291.2272128,4.303996474
7/20/10 23:00,101530,293.25,2.3,290.5272373,4.136500914
7/21/10 0:00,101530,292.75,2.3,290.0272548,4.27624864
7/21/10 1:00,101520,292.25,2.2,289.5272725,4.040098028
7/21/10 2:00,101510,291.85,2.1,289.1272866,4.442224371
7/21/10 3:00,101510,291.35,2,288.6273043,4.405584995
7/21/10 4:00,101520,290.95,2,288.2273185,4.653985547
7/21/10 5:00,101550,290.85,2,288.1273221,4.044439662
7/21/10 6:00,101570,292.05,2.2,289.3272795,4.821436199
7/21/10 7:00,101600,293.75,2.8,291.0272198,5.890045042
7/21/10 8:00,101610,295.25,3.3,292.5271677,6.051797092
7/21/10 9:00,101610,296.55,3.6,293.827123,6.441851908
7/21/10 10:00,101600,297.65,3.8,294.9270854,7.386797901
7/21/10 11:00,101590,298.55,4,295.8270549,7.613672348
7/21/10 12:00,101570,299.25,4.2,296.5270313,7.655923977
7/21/10 13:00,101540,299.75,4.2,297.0270145,8.383155826
7/21/10 14:00,101510,299.95,4.2,297.2270078,8.352903985
7/21/10 15:00,101480,300.05,4.3,297.3270045,9.525845655
7/21/10 16:00,101460,299.85,4.2,297.1270112,8.042372834
7/21/10 17:00,101450,299.45,4.2,296.7270246,8.9191416
7/21/10 18:00,101440,298.75,3.8,296.0270482,8.192793015
7/21/10 19:00,101450,297.35,3.1,294.6270956,9.565845734
7/21/10 20:00,101470,295.55,2.7,292.8271574,7.183520647
7/21/10 21:00,101510,294.55,2.5,291.827192,6.110029318
7/21/10 22:00,101530,293.85,2.4,291.1272163,6.371101629
7/21/10 23:00,101540,293.25,2.3,290.5272373,6.011246133
7/22/10 0:00,101530,292.65,2.3,289.9272584,5.705985537
7/22/10 1:00,101530,292.15,2.2,289.427276,4.723989473
7/22/10 2:00,101520,291.75,2.1,289.0272901,4.917268238
7/22/10 3:00,101520,291.35,2,288.6273043,4.033601946
7/22/10 4:00,101530,290.95,2,288.2273185,4.734015875
7/22/10 5:00,101560,290.75,2,288.0273256,4.586029563
7/22/10 6:00,101580,291.95,2.1,289.227283,5.063631558
7/22/10 7:00,101610,293.75,2.8,291.0272198,6.204560676
7/22/10 8:00,101620,295.25,3.2,292.5271677,7.382597407
7/22/10 9:00,101620,296.55,3.6,293.827123,7.423298122
